composer_label,title,mxl_path,note_event_count,avg_note_duration,std_note_duration,notes_per_beat,downbeat_emphasis_ratio,syncopation_ratio,rhythmic_pattern_entropy,micro_rhythmic_density,cross_rhythm_ratio
Chopin,Chopin Prélude No. 25 in C Minor Opus 45,/Users/victor/JuFo2026/15571083/mxl/5/34/QmfNseniSwST8r2CM6MKccHfJ4BB5rEu1MiZdmrP9kh2q2.mxl,1030,0.7796116504854369,0.7272249719751558,2.601010101010101,0.16601941747572815,0.005825242718446602,3.1884415023394777,0.0,0.5
Chopin,Chopin - Waltz in A Minor (Piano Solo),/Users/victor/JuFo2026/15571083/mxl/17/36/QmZpiR4dVBt5Wo6p6r3XWL8pSmzZ6bAUF9xfwDJfNHqBur.mxl,168,0.8452380952380952,0.445554700266651,2.3013698630136985,0.2857142857142857,0.0,3.45262079797895,0.0,0.875
Chopin,Frédéric Chopin: Prelude in F major Op.28 No.23,/Users/victor/JuFo2026/15571083/mxl/7/47/QmPUyKD5Kmw2KAExu3bqXJCffS3UUaPtU1erBRwJZyaRAT.mxl,461,0.34779464931308746,0.3259327867819517,5.238636363636363,0.09544468546637744,0.004338394793926247,2.8405160980201143,0.8624454148471615,0.8823529411764706
Chopin,F. Chopin - Mazurka in D-Flat Major Op. 30: No. 3,/Users/victor/JuFo2026/15571083/mxl/12/28/QmUkagEb3mJWASbpfehGiouwogp2zz6t6jDRCA3m5qnfdq.mxl,641,0.87402496099844,0.5558603993524959,2.2491228070175437,0.3073322932917317,0.0,5.125481748694376,0.003134796238244514,0.4
Chopin,Chopin Nocturne in D-Flat Major Op. 27 No. 2,/Users/victor/JuFo2026/15571083/mxl/15/33/QmXnhQJy7fQLcWkcmFj1kGJtgEZrmCWgc4pHsFrFUd5xb9.mxl,1600,0.32538802083333335,0.34472707766722605,10.38961038961039,0.106875,0.003125,4.864451746991372,0.8910457107075767,1.0
Chopin,Chopin Ballade No. 2 (Piano solo),/Users/victor/JuFo2026/15571083/mxl/4/7/Qme88a7Fvz73EWc6i6ba61XjfTNxj1cJPeZBRsh1EGqVrC.mxl,2607,0.5346183352512467,0.43867857647422337,6.3585365853658535,0.17644802454929037,0.014192558496355964,4.803207269622965,0.4696620583717358,0.6396396396396397
Chopin,F. Chopin - Marche funèbre in C Minor Op. 72,/Users/victor/JuFo2026/15571083/mxl/16/5/QmY6mqCKaHEkaxGNsPYpUTmNATKcGFjvN8zVjmmAd5oVZo.mxl,794,0.8494962216624685,0.4698260550736053,2.611842105263158,0.1952141057934509,0.006297229219143577,5.48705948203722,0.0,0.5882352941176471
Chopin,Frédéric Chopin: Prelude in C minor Op.28 No.20,/Users/victor/JuFo2026/15571083/mxl/2/13/QmccyTuSVcX3X4QAgMqXVEhXdkGEfEebqXMQpFXYFxqqKk.mxl,120,0.95,0.458257569495584,2.3076923076923075,0.21666666666666667,0.0,2.475342997664244,0.0,0.6666666666666666
Chopin,12 ÉTUDES OP 10 NO 4,/Users/victor/JuFo2026/15571083/mxl/3/37/QmdPjReRn2xf8pU9pyEGDf2k3VqmV7jaQEDAxo2E5rAzKD.mxl,1864,0.3477736051502146,0.29171155838383955,5.665653495440729,0.0944206008583691,0.00536480686695279,2.697594057838332,0.8420204191295003,0.7368421052631579
Chopin,Etude Op.10 No.11 in e major Arpeggio Chopin,/Users/victor/JuFo2026/15571083/mxl/0/49/QmaV5rqBXD2utFkc2XYtmscsoqxwcdCwQgwxzwrCDjJWxR.mxl,635,0.5188976377952756,0.1842836525240257,3.895705521472393,0.17165354330708663,0.011023622047244094,0.6167645207643466,0.0015822784810126582,0.02
Chopin,Chopin Ballade No. 4 (Piano solo),/Users/victor/JuFo2026/15571083/mxl/12/28/QmUkCd5kX3tLNtrCNzmMgNSLJ7GGFsjfGbMBsNgq7612ox.mxl,4575,0.34726047358834244,0.3014543198751022,9.452479338842975,0.1160655737704918,0.0019672131147540984,4.795778669537045,0.652668416447944,0.7028985507246377
Chopin,Frédéric Chopin: Fantaisie-impromptu in C-sharp minor Op.66,/Users/victor/JuFo2026/15571083/mxl/17/13/QmZcUwdJEKU3DXk6fWYRkzTJ1UCC3JUxpgHymdEa2bYtpW.mxl,2995,0.3632721202003339,0.33958635816008026,10.851449275362318,0.08580968280467446,0.001669449081803005,4.083276576937436,0.31316844919786097,0.9819819819819819
Chopin,Grande Valse Brillante Op. 18 Analysis,/Users/victor/JuFo2026/15571083/mxl/9/8/QmR9uamCGLTop6GLTVCsVF9Cp3CNkC4G3HbTVrbWn5YB1S.mxl,2149,0.8694741740344346,0.41443017282525674,2.3033226152197215,0.298278268962308,0.0,3.7791941348420255,0.0,0.6933333333333334
Chopin,Frédéric Chopin - Waltz in A minor B. 150,/Users/victor/JuFo2026/15571083/mxl/8/11/QmQb1RdU1FtmmYHbXdfU7YEY8a9nvkJcdBJGRTrSokCCq9.mxl,397,0.8136020151133502,0.3734409487399198,2.3491124260355027,0.2770780856423174,0.0,3.5111697999573694,0.01015228426395939,0.875
Chopin,Polonaise-Fantasie (F.Chopin Op.61),/Users/victor/JuFo2026/15571083/mxl/2/10/QmcAuHtH8ziExxeraVL8tdn5QbDxxoXxng8uKafN9sQrRo.mxl,4707,0.5081226542029602,0.42895283589750954,4.664437012263099,0.09241555130656469,0.2130868918631825,6.377177408584137,0.27848639455782315,0.7391304347826086
Chopin,Chopin 24 Préludes Opus 28,/Users/victor/JuFo2026/15571083/mxl/5/32/QmfM3JtYkeZXaQbaDJrJV3V54mujUrEcGLBEn1djBtaUHM.mxl,14495,0.4940444981027941,0.5043785508533728,2.276960858108188,0.11397033459813728,0.15363918592618145,5.526927179837966,0.40022081148219707,0.4868421052631579
Chopin,Nocturne (Short Version),/Users/victor/JuFo2026/15571083/mxl/15/43/QmXSKixSsPLd7Cbgzey15tWvc8vq3sD6FwFMdjsgUzJmkE.mxl,190,1.131578947368421,0.7104873283650547,1.7431192660550459,0.3736842105263158,0.0,3.6012552348787135,0.0213903743315508,0.19444444444444445
Chopin,Frédéric Chopin: Prelude in A major Op.28 No.7,/Users/victor/JuFo2026/15571083/mxl/9/37/QmRP9W9te4eDqVnrabcdgvNuQAkT1A8w2RrAdjJjGuARwd.mxl,85,1.1411764705882352,0.5236285431592443,1.7346938775510203,0.36470588235294116,0.0,3.5826635605476103,0.0,0.45454545454545453
Chopin,Chopin Frédéric Études Op. 10 6. Étude in G-sharp minor Thirds,/Users/victor/JuFo2026/15571083/mxl/4/30/QmeL4DFPXz6yfY3bD9cqVsvqtEPHPFzsRYTVkaF5FFeDLE.mxl,910,0.5862637362637363,0.6983424619622145,8.557993730407524,0.12197802197802197,0.14725274725274726,3.8849172458430874,0.7298787210584344,
Debussy,Debussy - Préludes - Book I - VI,/Users/victor/JuFo2026/15571083/mxl/10/1/QmS2kfB8xQJurJy5PjCYMPqjiFvVyRpGTyxGC4LyZuLdoM.mxl,459,0.8725490196078431,0.6905703806967117,3.1655172413793102,0.19825708061002179,0.02832244008714597,5.396916402868704,0.0,0.75
Debussy,Claude Debussy Pour le Piano II Sarabande,/Users/victor/JuFo2026/15571083/mxl/12/28/QmUk3ahyVbCMrrQhCuvXBW7bGCHkZd3LAdM7HKkVeAVE6P.mxl,751,0.7882822902796272,0.5528587097801322,3.4768518518518516,0.2636484687083888,0.006657789613848202,4.633677079619904,0.03208556149732621,0.05263157894736842
Debussy,Les collines d'Anacapri,/Users/victor/JuFo2026/15571083/mxl/15/22/QmXGnsc1wBSmh4nC2AWPKRCJ5DQsH7tgbz6HoWbBRu4Mxt.mxl,1344,0.4656482514880952,0.48227657332741464,3.9375,0.11904761904761904,0.10044642857142858,5.450488952417422,0.6405667412378822,0.6333333333333333
Debussy,Debussy Prelude Book 2 No 2 Feuilles mortes,/Users/victor/JuFo2026/15571083/mxl/2/45/QmcTQtgK7WDjQGQX8bDyUvbYvEwH6nZcKbxUKhCbnghsLM.mxl,411,0.9452554744525548,0.7896351804395444,3.236220472440945,0.24574209245742093,0.0170316301703163,6.088598405495555,0.08333333333333333,1.0
Debussy,Bruyères,/Users/victor/JuFo2026/15571083/mxl/14/5/QmW6E34TPPP8eBgcNGvZ55Q4VxMnEpN1MtVB3AVLJFeVaF.mxl,663,0.6715686274509803,0.7710049907542104,4.27741935483871,0.17043740573152338,0.0015082956259426848,6.092266987131104,0.5015151515151515,0.8333333333333334
Debussy,Debussy Prelude Book 2 No 6 General Lavine - excentric,/Users/victor/JuFo2026/15571083/mxl/5/20/QmfFqKsSzZEXqmYrXP94cbqrfeDX5DN55NDmwBPX4yJvDD.mxl,692,0.5695447976878613,0.46785524808101026,3.1670480549199085,0.2138728323699422,0.07803468208092486,5.241055291945651,0.2757619738751814,0.6756756756756757
Debussy,Debussy Prelude Book 2 No 4 Les fees sont d'exquises danseuses,/Users/victor/JuFo2026/15571083/mxl/11/50/QmTw41w2mm8cqvn8Vz3GtnnQt1ozHDBc4c9ZbNcwSceHiH.mxl,1400,0.3787410714285714,0.44373184058488757,11.009174311926605,0.11785714285714285,0.13857142857142857,5.290826545082726,0.6678596993557624,1.0
Debussy,Deux arabesques,/Users/victor/JuFo2026/15571083/mxl/12/10/QmUAYMoNgNjpMXHGPeze3PJUxVMUG3EAWbnn6XQXnb9ufp.mxl,2887,0.659161759612054,0.6479308304507088,3.3337182448036953,0.1652234153100104,0.025285763768617943,5.5768781801669425,0.09292649098474341,0.8061224489795918
